,category,city,company_name,geo,job_title,job_type,post_date,salary_offered,state,url,average_salary,Salary
1509,Trades & Services,Sydney,Momentum Consulting Group Pty Ltd,AU,Industrial Electrician ,Contract/Temp,2018-04-13T05:12:01Z,$80 - $120 p.a.,Parramatta & Western Suburbs,https://www.seek.com.au/job/35981167,100.0,100.0
1510,Accounting,Sydney,HPR Consulting,AU,Senior Commercial Analyst,Full Time,2018-04-13T06:15:30Z,"$140,000 Package","CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35982681,70.0,70000.0
1511,Consulting & Strategy,Sydney,Bluefin Resources Pty Limited,AU,Experienced Change Manager ,Contract/Temp,2018-04-13T07:00:42Z,$800 - $1k p.d.,Parramatta & Western Suburbs,https://www.seek.com.au/job/35983752,400.5,900.0
1512,Marketing & Communications,Melbourne,Aptitude Recruitment,AU,Associate Director - Analytics,Full Time,2018-04-13T05:45:25Z,"$120,000 + super",CBD & Inner Suburbs,https://www.seek.com.au/job/35981958,60.0,120000.0
1513,Trades & Services,Melbourne,Workforce International Pty Ltd,AU,Heavy Vehicle Mechanic,Casual/Vacation,2018-04-13T04:45:10Z,$37 p/h,Northern Suburbs,https://www.seek.com.au/job/35980555,37.0,37.0
1514,Trades & Services,Brisbane,Zoom Recruitment & Training,AU,Auto Electrician - Wacol ,Contract/Temp,2018-04-13T04:59:49Z,"$40 - $45 p.h. + Above award rates, weekly pay",Southern Suburbs & Logan,https://www.seek.com.au/job/35980895,42.5,28.33333333333333
1515,Construction,Sydney,Design & Construct,AU,Contracts Administrator,Full Time,2018-04-13T04:59:24Z,$130k - $160k ,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35980888,145.0,145000.0
1516,Accounting,Sydney,SB Recruitment Pty Ltd,AU,Accounts Payable - Temp to Perm,Casual/Vacation,2018-04-13T04:51:41Z,$28 per hour + S,Ryde & Macquarie Park,https://www.seek.com.au/job/35980734,28.0,28.0
1517,Community Services & Development,Brisbane,EPIC Assist,AU,Employment Consultant,Part Time,2018-04-13T05:00:13Z,"Total Remuneration package equal to $62,000 pa",Western Suburbs & Ipswich,https://www.seek.com.au/job/35980910,31.0,31000.0
1518,Sales,Melbourne,Humanised Group,AU,Enterprise Business Development Manager,Full Time,2018-04-13T04:45:17Z,Mid- High $200K OTE +super,CBD & Inner Suburbs,https://www.seek.com.au/job/35980567,200.0,200000.0
1519,Administration & Office Support,Brisbane,Randstad - Business Support,AU,New Work Officer,Full Time,2018-04-13T06:21:32Z,Up to $50k p.a.,Southern Suburbs & Logan,https://www.seek.com.au/job/35982820,50.0,50000.0
1520,Construction,Sydney,CGC Recruitment,AU,Contract Administrator - 12 month route to PM,Full Time,2018-04-13T04:45:34Z,"$100,000 ",Ryde & Macquarie Park,https://www.seek.com.au/job/35980589,50.0,100000.0
1521,Sales,Brisbane,u&u. Recruitment Partners,AU,Internal Sales,Full Time,2018-04-13T05:17:18Z,$50k - $55k p.a.,Southern Suburbs & Logan,https://www.seek.com.au/job/35981324,52.5,52500.0
1522,Call Centre & Customer Service,Sydney,Robert Walters,AU,Customer Service Representative,Contract/Temp,2018-04-13T05:11:28Z,$25 - $27 p.h. + Super,Ryde & Macquarie Park,https://www.seek.com.au/job/35981161,26.0,26.0
1523,Community Services & Development,Melbourne,EPIC Assist,AU,Employment Consultant,Full Time,2018-04-13T05:33:50Z,"Total Remuneration package equal to $62,000 pa",Eastern Suburbs,https://www.seek.com.au/job/35981705,31.0,31000.0
1524,Call Centre & Customer Service,Sydney,Hallis,AU,Customer Support Specialist,Contract/Temp,2018-04-13T05:53:08Z,$26.50ph + super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35982151,38.0,38.0
1525,Trades & Services,Melbourne,MEGT,AU,Sheetmetal Apprentice,Full Time,2018-04-13T06:16:29Z,"super, 4 weeks annual leave, sick leave, ",Eastern Suburbs,https://www.seek.com.au/job/35982720,4.0,1.3333333333333333
1526,Accounting,Melbourne,TwoScots Recruitment,AU,Senior Payroll Officer,Full Time,2018-04-13T05:57:05Z,$80 - $85 p.a.,CBD & Inner Suburbs,https://www.seek.com.au/job/35982224,82.5,82.5
1527,Information & Communication Technology,Sydney,Spark Recruitment,AU,Systems Administrator - initial 6 month contract,Contract/Temp,2018-04-13T04:02:27Z,$400 - $450 p.d.,North West & Hills District,https://www.seek.com.au/job/35979712,425.0,425.0
1528,Sales,Sydney,Ambition Finance,AU,"HaTCH - Strategic Partnership Manager, Sydney",Full Time,2018-04-13T06:09:34Z,$80k - $100k p.a. + Bonus & commissions,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35982557,90.0,90000.0
1529,Trades & Services,Melbourne,Hays Engineering,AU,HVAC Technician- Static Site,Full Time,2018-04-13T06:31:21Z,$70k - $90k+ Super+Car,Northern Suburbs,https://www.seek.com.au/job/35983107,80.0,80000.0
1530,Hospitality & Tourism,Melbourne,Frontline Hospitality Melbourne,AU,Business Development Executive - Corporate Apartments,Full Time,2018-04-13T05:05:10Z,Salary $60k + super + bonuses,CBD & Inner Suburbs,https://www.seek.com.au/job/35981044,60.0,60000.0
1531,Community Services & Development,Brisbane,Community Services Industry Alliance,AU,Project Officer (Industry Excellence),Full Time,2018-04-13T05:15:59Z,"$96,000 plus super",CBD & Inner Suburbs,https://www.seek.com.au/job/35981294,48.0,96000.0
1532,Administration & Office Support,Sydney,Health Odyssey Chiropractic,AU,Chiropractic Receptionist/ Assisstant,Part Time,2018-04-13T04:17:48Z,$26 per hour plus supers,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35979823,26.0,26.0
1533,"Manufacturing, Transport & Logistics",Melbourne,Private Advertiser,AU,Excavator Operator / Materials Handler - Metal Recycling,Casual/Vacation,2018-04-13T04:26:05Z,$35.85 per hour plus super,Bayside & South Eastern Suburbs,https://www.seek.com.au/job/35980132,60.0,60.0
1534,Hospitality & Tourism,Melbourne,Frontline Hospitality Melbourne,AU,Energetic Chef de Partie - South East Location,Full Time,2018-04-13T06:31:11Z,$55k+Super,Bayside & South Eastern Suburbs,https://www.seek.com.au/job/35983088,55.0,55000.0
1535,Engineering,Melbourne,Hays Engineering,AU,Lead Structural Revit Drafter,Full Time,2018-04-13T05:00:13Z,$100k - $130k p.a.,CBD & Inner Suburbs,https://www.seek.com.au/job/35980909,115.0,115000.0
1536,Accounting,Sydney,SB Recruitment Pty Ltd,AU,Accountant - manufacturing,Full Time,2018-04-13T05:53:04Z,$60k plus Super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35982148,60.0,60000.0
1537,Trades & Services,Melbourne,TRS Resourcing,AU,Boilermaker - Heavy Fabrication (Afternoon Shift $42 Per Hour),Contract/Temp,2018-04-13T04:45:41Z,$39 - $42 Per Hour N/T (Depending on Exp) + Super,Bayside & South Eastern Suburbs,https://www.seek.com.au/job/35980607,40.5,40.5
1538,Trades & Services,Sydney,Corestaff Sydney,AU,Landscape Construction Foreman,Full Time,2018-04-13T04:09:50Z,$65k - $80k p.a. + Car + Phone,Southern Suburbs & Sutherland Shire,https://www.seek.com.au/job/35979837,72.5,72500.0
1539,Call Centre & Customer Service,Sydney,Recruitment Edge,AU,Customer Service Consultant. Leading Plumbing/Valve Supplier. Great Salary!,Full Time,2018-04-13T04:56:08Z,Great Salary + 5 Weeks Paid Annual Leave!,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35980816,5.0,2.5
1540,Administration & Office Support,Sydney,Charterhouse,AU,Receptionist/ Administrator,Contract/Temp,2018-04-13T04:13:13Z,$25.00 per hour + Super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35979894,12.5,12.5
1541,Sales,Sydney,Jenkin Beattie,AU,Business Development Manager - FX / Payments / FinTech background required,Full Time,2018-04-13T04:30:42Z,$110-120k + Super + Uncapped OTE,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35980250,115.0,60055.0
1542,"Manufacturing, Transport & Logistics",Sydney,Veritas Recruitment,AU,Procurement Officer,Contract/Temp,2018-04-13T06:22:42Z,Up to $750k p.a.,Parramatta & Western Suburbs,https://www.seek.com.au/job/35982860,750.0,750000.0
1543,Hospitality & Tourism,Sydney,Novotel Brighton Beach,AU,Night Auditor - Novotel Brighton Beach,Full Time,2018-04-13T05:48:02Z,HIGA Front Office Grade 2 ,Southern Suburbs & Sutherland Shire,https://www.seek.com.au/job/35982044,2.0,2.0
1544,Administration & Office Support,Sydney,Charterhouse,AU,Receptionist,Full Time,2018-04-13T05:56:13Z,$50-55K + Super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35982211,52.5,27525.0
1545,"Manufacturing, Transport & Logistics",Sydney,Zoom Recruitment & Training,AU,HC Driver - Civil / Asphalt,Contract/Temp,2018-04-13T05:18:30Z,$30 - $40 p.h. + penalty rates,Parramatta & Western Suburbs,https://www.seek.com.au/job/35981346,35.0,35.0
1546,Accounting,Melbourne,The University Of Melbourne,AU,SENIOR BUSINESS ANALYST,Full Time,2018-04-13T04:45:17Z,Attractive base salary plus 17% superannuation,CBD & Inner Suburbs,https://www.seek.com.au/job/35980565,17.0,17.0
1547,Engineering,Melbourne,NES Global Talent,AU,Project Manager - Client Side Role ,Full Time,2018-04-13T05:58:06Z,$100000 - $150000 per annum,CBD & Inner Suburbs,https://www.seek.com.au/job/35982241,125000.0,125000.0
1548,Human Resources & Recruitment,Sydney,Frazer Jones,AU,National HR Manager ,Full Time,2018-04-13T06:33:01Z,$150k - $170k p.a.,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35983160,160.0,160000.0
1549,Human Resources & Recruitment,Brisbane,Chandler Macleod Group,AU,Recruitment Advisor,Full Time,2018-04-13T05:37:15Z,$40 - $45 p.h. + Super,CBD & Inner Suburbs,https://www.seek.com.au/job/35981779,42.5,42.5
1550,"Farming, Animals & Conservation",Melbourne,Agri Labour Australia,AU,Installation Team Supervisor,Full Time,2018-04-13T05:25:11Z,Up to $85k p.a. + Travel and Fuel allowance,Eastern Suburbs,https://www.seek.com.au/job/35981490,85.0,85000.0
1551,Construction,Sydney,Lloyd Harrington Australia,AU,Project Manager,Full Time,2018-04-13T06:21:38Z,Negotiable to $180K,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35982824,180.0,180000.0
1552,Real Estate & Property,Sydney,R&W Campbelltown,AU,Lead Generator,Part Time,2018-04-13T04:40:39Z,$20 per hour,South West & M5 Corridor,https://www.seek.com.au/job/35980473,20.0,20.0
1553,Banking & Financial Services,Sydney,Precision Sourcing,AU,Senior Business Analyst - Data Governance,Full Time,2018-04-13T04:07:33Z,$120k - $130k p.a. + competitive bonus,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35979800,125.0,125000.0
1554,Call Centre & Customer Service,Melbourne,Hays Facilities Management,AU,Facilities Helpdesk ,Contract/Temp,2018-04-13T05:35:38Z,30,CBD & Inner Suburbs,https://www.seek.com.au/job/35981733,30.0,30.0
1555,Real Estate & Property,Melbourne,Gough Recruitment (VIC) Pty Ltd,AU,Marekting Communications/Public Relations Manager - Luxury Apartments,Full Time,2018-04-13T05:00:47Z,$100K - $160K (dependent on experience),CBD & Inner Suburbs,https://www.seek.com.au/job/35980949,130.0,130000.0
1556,Human Resources & Recruitment,Sydney,Hays Human Resources,AU,Senior Talent Acquisition Specialist,Contract/Temp,2018-04-13T04:46:13Z,$45 - $50 p.h. + super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35980628,47.5,47.5
1557,Information & Communication Technology,Sydney,HCM Australia,AU,Tableau / Alteryx Data Visualisation Specialist,Contract/Temp,2018-04-13T05:31:01Z,130000,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35981629,130000.0,130000.0
1558,Real Estate & Property,Sydney,Complete Staff Solutions Pty Ltd,AU,Property Officer - State Government Opportunity,Contract/Temp,2018-04-13T05:40:10Z,$30 - $35 per hour plus Super,Parramatta & Western Suburbs,https://www.seek.com.au/job/35981840,32.5,32.5
1559,Government & Defence,Sydney,"Smalls, GWS & JHA trading as Spinifex Recruiting",AU,Snr Policy Officer,Contract/Temp,2018-04-13T06:07:23Z,$65 - $70 p.h. + Super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35982511,67.5,67.5
1560,Community Services & Development,Sydney,EPIC Assist,AU,Employment Consultant,Full Time,2018-04-13T05:20:36Z,"Total Remuneration Package equal to $62,000 pa",South West & M5 Corridor,https://www.seek.com.au/job/35981377,31.0,31000.0
1561,Trades & Services,Brisbane,Rubicor Workforce Pty Limited,AU,Trade Qualified Fitter,Contract/Temp,2018-04-13T05:44:10Z,Starting $27.82/hr,Western Suburbs & Ipswich,https://www.seek.com.au/job/35981913,54.5,54.5
1562,Hospitality & Tourism,Melbourne,Frontline Hospitality Melbourne,AU,Duty Manager - South Eastern Suburbs Pub,Full Time,2018-04-13T05:18:10Z,Salary $58k + super,Bayside & South Eastern Suburbs,https://www.seek.com.au/job/35981338,58.0,58000.0
1563,Accounting,Sydney,Ambition Finance,AU,Senior Tax Consultant,Full Time,2018-04-13T07:00:11Z,$100k - $115k p.a.,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35983685,107.5,107500.0
1564,Accounting,Sydney,Robert Half Finance & Accounting,AU,Client Manager - Business Services - North Sydney ,Full Time,2018-04-13T05:16:48Z,$85k - $120k p.a. + Super,North Shore & Northern Beaches,https://www.seek.com.au/job/35981315,102.5,102500.0
1565,Call Centre & Customer Service,Sydney,Kelly Services,AU,Customer Service Officer,Full Time,2018-04-13T05:23:23Z,$50k p.a. + Superannuation,South West & M5 Corridor,https://www.seek.com.au/job/35981438,50.0,50000.0
1566,Administration & Office Support,Melbourne,Randstad - Business Support,AU,Executive Assistant EOI State Government,Contract/Temp,2018-04-13T06:39:00Z,$40 - $49 p.h. + plus super,CBD & Inner Suburbs,https://www.seek.com.au/job/35983257,44.5,44.5
1567,Construction,Sydney,Design & Build,AU,Site Supervisor,Full Time,2018-04-13T19:30:22Z,$150k,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35985486,150.0,150000.0
1568,Administration & Office Support,Sydney,Cox Purtell Staffing Services,AU,Executive Assistant,Full Time,2018-04-13T07:23:51Z,$80k - $90k p.a. + super,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35984187,85.0,85000.0
1569,Education & Training,Perth,The University of Notre Dame Australia,AU,Student Connect Officer,Full Time,2018-04-13T05:36:56Z,"$61,792 ",Fremantle & Southern Suburbs,https://www.seek.com.au/job/35981766,426.5,61792.0
1570,Hospitality & Tourism,Melbourne,AA Appointments Melbourne,AU,"Reservations Role for Cantonese, Korean and Taiwanese Speaking Travel Agents",Contract/Temp,2018-04-13T06:52:06Z,$22 - $25 per hour + Super,CBD & Inner Suburbs,https://www.seek.com.au/job/35983558,23.5,23.5
1571,Design & Architecture,Melbourne,Design & Build,AU,Interior Designer,Contract/Temp,2018-04-13T06:00:30Z,$28-35 +super per hour,CBD & Inner Suburbs,https://www.seek.com.au/job/35982317,31.5,31.5
1572,"Advertising, Arts & Media",Sydney,VCCP Pty Ltd,AU,Senior Account Director,Full Time,2018-04-13T08:04:29Z,"$125,000 PA Inclusive of Super","CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35984560,62.5,125000.0
1573,Engineering,Sydney,Hudson,AU,Project Engineer,Full Time,2018-04-13T08:00:22Z,$120k - $140k p.a.,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35984587,130.0,130000.0
1574,Information & Communication Technology,Sydney,Just Digital People,AU,Tech Lead PHP,Full Time,2018-04-13T06:00:36Z,$140k-$160k,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35982331,150.0,150000.0
1575,Call Centre & Customer Service,Sydney,"Smalls, GWS & JHA trading as Spinifex Recruiting",AU,Call Centre Operator,Contract/Temp,2018-04-13T06:36:01Z,$24 - $25 p.h.,South West & M5 Corridor,https://www.seek.com.au/job/35983206,24.5,24.5
1576,Accounting,Sydney,Reo Group,AU,Commercial Manager: salary $110k + Car + Super + Bonus,Full Time,2018-04-13T07:04:56Z,Salary $110K + Car + Super + Bonus,Parramatta & Western Suburbs,https://www.seek.com.au/job/35983835,110.0,110000.0
1577,Trades & Services,Sydney,Design & Construct,AU,Licensed electrician ,Contract/Temp,2018-04-13T05:22:07Z,$40 - $43 p.h. + OT and night work ,Parramatta & Western Suburbs,https://www.seek.com.au/job/35981414,41.5,27.666666666666668
1578,Engineering,Sydney,CGC Recruitment,AU,Structural Engineer,Full Time,2018-04-13T20:30:26Z,$80k-$100k,North Shore & Northern Beaches,https://www.seek.com.au/job/35985634,90.0,90000.0
1579,Information & Communication Technology,Melbourne,Hays Information Technology,AU,Project Manager (Asset Management),Contract/Temp,2018-04-13T07:14:19Z,$700 - $780 p.d.,Eastern Suburbs,https://www.seek.com.au/job/35983983,740.0,740.0
1580,Accounting,Sydney,FutureYou,AU,Consultant - Family Office,Full Time,2018-04-13T06:03:13Z,$70k - $80k p.a. + Super + Study Support,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35982436,75.0,75000.0
1581,Healthcare & Medical,Perth,Mars Recruitment,AU,Clinical Nurse Manager,Full Time,2018-04-13T05:19:45Z,$100k + Super + Salary Packaging,Rockingham & Kwinana,https://www.seek.com.au/job/35981365,100.0,50000.0
1582,Insurance & Superannuation,Sydney,Cox Purtell Staffing Services,AU,Home Claims Consultant ,Full Time,2018-04-13T06:21:43Z,$60k - $70k p.a.,North Shore & Northern Beaches,https://www.seek.com.au/job/35982827,65.0,65000.0
1583,Engineering,Melbourne,Hays Engineering,AU,Structural Engineer - Bendigo,Full Time,2018-04-13T05:48:28Z,$90k - $120k p.a.,CBD & Inner Suburbs,https://www.seek.com.au/job/35982053,105.0,105000.0
1584,Call Centre & Customer Service,Sydney,Sirius Support part of Sirius People Pty Ltd,AU,Customer Service Administrator,Full Time,2018-04-13T22:00:29Z,$50k - $55k p.a.,Southern Suburbs & Sutherland Shire,https://www.seek.com.au/job/35985758,52.5,52500.0
1585,"Manufacturing, Transport & Logistics",Melbourne,Pace Appointments,AU,Ocean Freight Operations (International Forwarding),Full Time,2018-04-13T06:12:01Z,$60K - $70K + Super,Northern Suburbs,https://www.seek.com.au/job/35982608,65.0,65000.0
1586,Human Resources & Recruitment,Sydney,ResMed,AU,APAC Reward Manager,Contract/Temp,2018-04-13T08:52:08Z,$122k - $153k p.a.,North West & Hills District,https://www.seek.com.au/job/35984930,137.5,137500.0
1587,Community Services & Development,Sydney,EPIC Assist,AU,Employment Consultant,Full Time,2018-04-13T05:28:20Z,"Total Remuneration package equal to $62,000 pa",South West & M5 Corridor,https://www.seek.com.au/job/35981542,31.0,31000.0
1588,Trades & Services,Sydney,Mass Recruitment,AU,Mechanical Electrician,Contract/Temp,2018-04-13T07:29:10Z,$35 - $40 p.h.,"CBD, Inner West & Eastern Suburbs",https://www.seek.com.au/job/35984252,37.5,37.5
